,hash_id,model_name,config,r,config_str
0,df818808f1fe3114c9583f8e5df6f19f,a2c,"{'learning_rate': 0.0001, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 1e-05, 'normalize_advantage': False, 'use_rms_prop': True, 'name': 'variant_1'}",0.05837442110190083,cbee54df144b5929793e149a8cfcc0d8
1,f31dfb506503ac5e2560970faf384c5d,ppo,"{'learning_rate': 0.001, 'n_steps': 2048, 'batch_size': 64, 'gamma': 0.99, 'ent_coef': 1e-05, 'clip_range': 0.2, 'gae_lambda': 0.98, 'name': 'variant_1'}",-0.10092070404652864,720601edcb5e224b7de69a9194592b85
2,f8080d64e1c2f5e7d4753f02a80bf3f4,ddpg,"{'learning_rate': 1e-05, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'ornstein_uhlenbeck', 'name': 'variant_1'}",0.09317762102166349,f5a007ef1a18cd7ed7a0a2f6014de6d8
3,607ccebfe73deaa2e7f81237ea89ec2e,sac,"{'learning_rate': 1e-05, 'batch_size': 64, 'buffer_size': 1000000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 1, 'ent_coef': 'auto', 'name': 'variant_1'}",0.09317762102166349,ba0ebd7385d8542dbeb153d321f31259
4,13fe9f9d019ec29e2d24a1004d50ef4b,td3,"{'learning_rate': 0.0001, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_1'}",0.09317762102166349,005e76d58d5c8e6bd1298d74d0fd950b
5,4723ba851f4abf3b3b3b942342b7af45,a2c,"{'learning_rate': 0.0001, 'n_steps': 5, 'gamma': 0.98, 'ent_coef': 1e-05, 'normalize_advantage': False, 'use_rms_prop': True, 'name': 'variant_2'}",0.05085720882321687,cbee54df144b5929793e149a8cfcc0d8
6,9d07ecd7130117af607396c3ad7ce71d,ppo,"{'learning_rate': 0.001, 'n_steps': 2048, 'batch_size': 64, 'gamma': 0.99, 'ent_coef': 1e-05, 'clip_range': 0.2, 'gae_lambda': 0.98, 'name': 'variant_2'}",-0.11368593286439255,720601edcb5e224b7de69a9194592b85
7,806dd0481b89c530c30c8860520a0df8,ddpg,"{'learning_rate': 1e-05, 'batch_size': 64, 'buffer_size': 100000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 10, 'action_noise': 'ornstein_uhlenbeck', 'name': 'variant_2'}",0.0,f5a007ef1a18cd7ed7a0a2f6014de6d8
8,44d3918e1fa5540080a0adaa958100da,sac,"{'learning_rate': 1e-05, 'batch_size': 64, 'buffer_size': 1000000, 'tau': 0.005, 'gamma': 0.99, 'train_freq': 1, 'ent_coef': 'auto', 'name': 'variant_2'}",0.0,ba0ebd7385d8542dbeb153d321f31259
9,8940bb56e344b10a5dd673dee83553de,td3,"{'learning_rate': 0.0001, 'batch_size': 128, 'buffer_size': 100000, 'tau': 0.01, 'gamma': 0.98, 'train_freq': 10, 'action_noise': 'normal', 'name': 'variant_2'}",0.0,005e76d58d5c8e6bd1298d74d0fd950b
